lifelib r2b0cea80se549e0 R2,C2,S6-9,12,15,17,19,22-24,B8,10,12,14-16,19,20,NM
lifelib r2b1a9c40s33f1e0 R2,C2,S6-9,13-18,21,22,B7,11-13,16,18,20,21,NM
lifelib r2b269a80sb150e0 R2,C2,S6-8,13,15,17,21,22,24,B8,10,12,13,16,18,19,22,NM
lifelib r2bf5fa80s77d1e0 R2,C2,S6-9,13,15-19,21-23,B8,10,12-17,19,21-24,NM
lifelib r2bdefa80sd719e0 R2,C2,S6-9,12,13,17-19,21,23,24,B8,10,12-16,18-21,23,24,NM
lifelib r2b294a80s2839e0 R2,C2,S6-9,12-14,20,22,B8,10,12,15,17,20,22,NM
lifelib r2b23ba80s8ef9e0 R2,C2,S6-9,12-16,18-20,24,B8,10,12-14,16-18,22,NM
lifelib r2bd2ba80s3b51e0 R2,C2,S6-9,13,15,17,18,20-22,B8,10,12-14,16,18,21,23,24,NM
lifelib r2bbd5e40sc870c0 R2,C2,S7,8,13-15,20,23,24,B7,10-13,15,17,19-22,24,NM
lifelib r2b994a80s3679e0 R2,C2,S6-9,12-15,18,19,21,22,B8,10,12,15,17,20,21,24,NM
lifelib r2b765e40s3960c0 R2,C2,S7,8,14,15,17,20-22,B7,10-13,15,18,19,21-23,NM
lifelib r2bedca80s5dc0e0 R2,C2,S6-8,15-17,19-21,23,B8,10,12,15-17,19,20,22-24,NM
lifelib r2bdbfa80s76a8e0 R2,C2,S6-8,12,14,16,18,19,21-23,B8,10,12-18,20,21,23,24,NM
lifelib r2bf7fa80s7f61e0 R2,C2,S6-9,14,15,17-23,B8,10,12-19,21-24,NM
lifelib r2bf7be40seb80c0 R2,C2,S7,8,16-18,20,22-24,B7,10-14,16-19,21-24,NM
lifelib r2b36ca80s39b0e0 R2,C2,S6-8,13,14,16,17,20-22,B8,10,12,15,16,18,19,21,22,NM
lifelib r2bf6f640see58e0 R2,C2,S6-8,12,13,15,18-20,22-24,B7,10,11,13-16,18,19,21-24,NM
lifelib r2b7dbe40sc401c0 R2,C2,S7-9,19,23,24,B7,10-14,16,17,19-23,NM
lifelib r2bf3ba80s8f90e0 R2,C2,S6-8,13,16-20,24,B8,10,12-14,16-18,21-24,NM
lifelib r2b718e40sfeb8e0 R2,C2,S6-8,12-14,16,18-24,B7,10-12,16,17,21-23,NM
lifelib r2b5fbcc0sfc69c0 R2,C2,S7-9,12,14,15,19-24,B7,8,11-14,16-21,23,NM
lifelib r2b75fa80s2e99e0 R2,C2,S6-9,12,13,16,18-20,22,B8,10,12-17,19,21-23,NM
lifelib r2bfb3a80sb7e8e0 R2,C2,S6-8,12,14-19,21,22,24,B8,10,12-14,17,18,20-24,NM
lifelib r2b88fa80sf169e0 R2,C2,S6-9,12,14,15,17,21-24,B8,10,12-16,20,24,NM
lifelib r2b807e40s8190c0 R2,C2,S7,8,13,16,17,24,B7,10-15,24,NM
lifelib r2b30ea80s4271e0 R2,C2,S6-9,13-15,18,23,B8,10,12,14-16,21,22,NM
lifelib r2bface40sc738e0 R2,C2,S6-8,12-14,17-19,23,24,B7,10-12,15,16,18,20-24,NM
lifelib r2ba38640sbed1c0 R2,C2,S7-9,13,15,16,18-22,24,B7,10,11,16-18,22,24,NM
lifelib r2b1600c0s2271e0 R2,C2,S6-9,13-15,18,22,B7,8,18,19,21,NM
lifelib r2ba298c0sf949e0 R2,C2,S6-9,12,15,17,20-24,B7,8,12,13,16,18,22,24,NM
lifelib r2b7e8c40sdaf1e0 R2,C2,S6-9,13-16,18,20,21,23,24,B7,11,12,16,18-23,NM
lifelib r2bf4da80sbfc8e0 R2,C2,S6-8,12,15-22,24,B8,10,12,13,15,16,19,21-24,NM
lifelib r2bac02c0sbdf1e0 R2,C2,S6-9,13-17,19-22,24,B7,8,10,19,20,22,24,NM
lifelib r2b7dfa80s8c11e0 R2,C2,S6-9,13,19,20,24,B8,10,12-17,19-23,NM
lifelib r2bbfaac0safd8e0 R2,C2,S6-8,12,13,15-20,22,24,B7,8,10,12,14,16-22,24,NM
lifelib r2b66ea80sdb60e0 R2,C2,S6-8,14,15,17,18,20,21,23,24,B8,10,12,14-16,18,19,22,23,NM
lifelib r2bc7f640sd6d8e0 R2,C2,S6-8,12,13,15,16,18,19,21,23,24,B7,10,11,13-19,23,24,NM
lifelib r2b488440s1441c0 R2,C2,S7-9,15,19,21,B7,11,16,20,23,NM
lifelib r2bff9e40saf50c0 R2,C2,S7,8,13,15,17-20,22,24,B7,10-13,16-24,NM
lifelib r2bc27a80se648e0 R2,C2,S6-8,12,15,18,19,22-24,B8,10,12-15,18,23,24,NM
lifelib r2bd2fa80s0679e0 R2,C2,S6-9,12-15,18,19,B8,10,12-16,18,21,23,24,NM
lifelib r2bdfda80s76a9e0 R2,C2,S6-9,12,14,16,18,19,21-23,B8,10,12,13,15-21,23,24,NM
lifelib r2b3cca80sdd71e0 R2,C2,S6-9,13-15,17,19-21,23,24,B8,10,12,15,16,19-22,NM
lifelib r2bdc9a80s7ff9e0 R2,C2,S6-9,12-23,B8,10,12,13,16,19-21,23,24,NM
lifelib r2b4bb2c0s7d78e0 R2,C2,S6-8,12-15,17,19-23,B7,8,10,13,14,16-18,20,23,NM
lifelib r2b9042c0s2fd8e0 R2,C2,S6-8,12,13,15-20,22,B7,8,10,15,21,24,NM
lifelib r2bba8a80sf740e0 R2,C2,S6-8,15,17-19,21-24,B8,10,12,16,18,20-22,24,NM
lifelib r2b1a0e40s01a0c0 R2,C2,S7,8,14,16,17,B7,10-12,18,20,21,NM
lifelib r2bffea80s7ff1e0 R2,C2,S6-9,13-23,B8,10,12,14-24,NM
lifelib r2b8f1a80s1348e0 R2,C2,S6-8,12,15,17,18,21,B8,10,12,13,17-20,24,NM
lifelib r2bf5fa80s8ff9e0 R2,C2,S6-9,12-20,24,B8,10,12-17,19,21-24,NM
lifelib r2b715ac0s01c8e0 R2,C2,S6-8,12,15-17,B7,8,10,12,13,15,17,21-23,NM
lifelib r2b7ebe40sff70c0 R2,C2,S7,8,13-15,17-24,B7,10-14,16,18-23,NM
lifelib r2b782ac0sc028e0 R2,C2,S6-8,12,14,23,24,B7,8,10,12,14,20-23,NM
lifelib r2bfcb2c0s6ff8e0 R2,C2,S6-8,12-20,22,23,B7,8,10,13,14,16,19-24,NM
lifelib r2b463a80scf38e0 R2,C2,S6-8,12-14,17-20,23,24,B8,10,12-14,18,19,23,NM
lifelib r2bef9e40sda81c0 R2,C2,S7-9,16,18,20,21,23,24,B7,10-13,16-20,22-24,NM
lifelib r2b5bda80sfff9e0 R2,C2,S6-9,12-24,B8,10,12,13,15-18,20,21,23,NM
lifelib r2b0eea80sc349e0 R2,C2,S6-9,12,15,17,18,23,24,B8,10,12,14-16,18-20,NM
lifelib r2bfc3e40s1100c0 R2,C2,S7,8,17,21,B7,10-14,19-24,NM
lifelib r2b3fca80sdd69e0 R2,C2,S6-9,12,14,15,17,19-21,23,24,B8,10,12,15-22,NM
lifelib r2b9bfa80sb739e0 R2,C2,S6-9,12-14,17-19,21,22,24,B8,10,12-18,20,21,24,NM
lifelib r2bd100c0sd5f9e0 R2,C2,S6-9,12-17,19,21,23,24,B7,8,17,21,23,24,NM
lifelib r2b983a80sdff9e0 R2,C2,S6-9,12-21,23,24,B8,10,12-14,20,21,24,NM
lifelib r2b13de40sc290c0 R2,C2,S7,8,13,16,18,23,24,B7,10-13,15-18,21,NM
lifelib r2b5faa80s96a0e0 R2,C2,S6-8,14,16,18,19,21,24,B8,10,12,14,16-21,23,NM
lifelib r2b693a80sf5b1e0 R2,C2,S6-9,13,14,16,17,19,21-24,B8,10,12-14,17,20,22,23,NM
lifelib r2bbe7a80s1878e0 R2,C2,S6-8,12-15,20,21,B8,10,12-15,18-22,24,NM
lifelib r2b7bce40s5f30c0 R2,C2,S7,8,13,14,17-21,23,B7,10-12,15-18,20-23,NM
lifelib r2b552a80sa519e0 R2,C2,S6-9,12,13,17,19,22,24,B8,10,12,14,17,19,21,23,NM
lifelib r2bf7ee40s3541c0 R2,C2,S7-9,15,17,19,21,22,B7,10-12,14-19,21-24,NM
lifelib r2b2df6c0s3d7960 R2,C2,S6,7,9,12-15,17,19-22,B7,8,10,11,13-17,19,20,22,NM
lifelib r2becfa80sbbf0e0 R2,C2,S6-8,13-18,20-22,24,B8,10,12-16,19,20,22-24,NM
lifelib r2bc77a80s97c9e0 R2,C2,S6-9,12,15-19,21,24,B8,10,12-15,17-19,23,24,NM
lifelib r2bbf60c0s54f1e0 R2,C2,S6-9,13-16,19,21,23,B7,8,14,15,17-22,24,NM
lifelib r2b7faa80s0f91e0 R2,C2,S6-9,13,16-20,B8,10,12,14,16-23,NM
lifelib r2ba3ba80s4478e0 R2,C2,S6-8,12-15,19,23,B8,10,12-14,16-18,22,24,NM
lifelib r2bfe02c0s7fd1e0 R2,C2,S6-9,13,15-23,B7,8,10,18-24,NM
lifelib r2badfe40sedb0c0 R2,C2,S7,8,13,14,16,17,19,20,22-24,B7,10-17,19,20,22,24,NM
lifelib r2b8e22c0sd291e0 R2,C2,S6-9,13,16,18,21,23,24,B7,8,10,14,18-20,24,NM
lifelib r2b0a00c0s5d61e0 R2,C2,S6-9,14,15,17,19-21,23,B7,8,18,20,NM
lifelib r2bd1a2c0sfda9e0 R2,C2,S6-9,12,14,16,17,19-24,B7,8,10,14,16,17,21,23,24,NM
lifelib r2bbc22c0s57e1e0 R2,C2,S6-9,14-19,21,23,B7,8,10,14,19-22,24,NM
lifelib r2b849640s0850e0 R2,C2,S6-8,13,15,20,B7,10,11,13,16,19,24,NM
lifelib r2b3ffac0s07c8e0 R2,C2,S6-8,12,15-19,B7,8,10,12-22,NM
lifelib r2bf49e40s94f0e0 R2,C2,S6-8,13-16,19,21,24,B7,10-13,16,19,21-24,NM
lifelib r2b9dc640sfa10e0 R2,C2,S6-8,13,18,20-24,B7,10,11,15-17,19-21,24,NM
lifelib r2ba81a80s5cc9e0 R2,C2,S6-9,12,15,16,19-21,23,B8,10,12,13,20,22,24,NM
lifelib r2ba7fa80sd5a8e0 R2,C2,S6-8,12,14,16,17,19,21,23,24,B8,10,12-19,22,24,NM
lifelib r2beeda80sf739e0 R2,C2,S6-9,12-14,17-19,21-24,B8,10,12,13,15,16,18-20,22-24,NM
lifelib r2b4f82c0s7ae9e0 R2,C2,S6-9,12,14-16,18,20-23,B7,8,10,16-20,23,NM
lifelib r2bdf1a80sf471e0 R2,C2,S6-9,13-15,19,21-24,B8,10,12,13,17-21,23,24,NM
lifelib r2bfb9a80s8f41e0 R2,C2,S6-9,15,17-20,24,B8,10,12,13,16-18,20-24,NM
lifelib r2bff9a80sf529e0 R2,C2,S6-9,12,14,17,19,21-24,B8,10,12,13,16-24,NM
lifelib r2bd9bec0sfdf1c0 R2,C2,S7-9,13-17,19-24,B7,8,10-14,16,17,20,21,23,24,NM
lifelib r2b148e40s5000c0 R2,C2,S7,8,21,23,B7,10-12,16,19,21,NM
lifelib r2b857a80s7270e0 R2,C2,S6-8,13-15,18,21-23,B8,10,12-15,17,19,24,NM
lifelib r2b376cc0s98e9c0 R2,C2,S7-9,12,14-16,20,21,24,B7,8,11,12,14,15,17-19,21,22,NM
lifelib r2b9d9e40s5750e0 R2,C2,S6-8,13,15,17-19,21,23,B7,10-13,16,17,19-21,24,NM
lifelib r2b71fa80s7ed9e0 R2,C2,S6-9,12,13,15,16,18-23,B8,10,12-17,21-23,NM
lifelib r2bef3a80s79e1e0 R2,C2,S6-9,14-17,20-23,B8,10,12-14,17-20,22-24,NM
lifelib r2bbada80s7fb9e0 R2,C2,S6-9,12-14,16-23,B8,10,12,13,15,16,18,20-22,24,NM
lifelib r2b948e40s9bb0e0 R2,C2,S6-8,13,14,16-18,20,21,24,B7,10-12,16,19,21,24,NM
lifelib r2bdb42c0s1738e0 R2,C2,S6-8,12-14,17-19,21,B7,8,10,15,17,18,20,21,23,24,NM
lifelib r2b8cfe40seb80c0 R2,C2,S7,8,16-18,20,22-24,B7,10-16,19,20,24,NM
lifelib r2b2fecc0sbe89c0 R2,C2,S7-9,12,16,18-22,24,B7,8,11,12,14-20,22,NM
lifelib r2ba5a2c0s1979e0 R2,C2,S6-9,12-15,17,20,21,B7,8,10,14,16,17,19,22,24,NM
lifelib r2bcfda80scc70e0 R2,C2,S6-8,13-15,19,20,23,24,B8,10,12,13,15-20,23,24,NM
lifelib r2bdfd440se6f1e0 R2,C2,S6-9,13-16,18,19,22-24,B7,11,13,15-21,23,24,NM
lifelib r2bdb8a80sefe9e0 R2,C2,S6-9,12,14-20,22-24,B8,10,12,16-18,20,21,23,24,NM
lifelib r2b01b2c0s1e08e0 R2,C2,S6-8,12,18-21,B7,8,10,13,14,16,17,NM
lifelib r2be34a80s4c01e0 R2,C2,S6-9,19,20,23,B8,10,12,15,17,18,22-24,NM
lifelib r2bfffa80s7cc8e0 R2,C2,S6-8,12,15,16,19-23,B8,10,12-24,NM
lifelib r2bd71e40sd770c0 R2,C2,S7,8,13-15,17-19,21,23,24,B7,10-13,17-19,21,23,24,NM
lifelib r2b7a6a80sd819e0 R2,C2,S6-9,12,13,20,21,23,24,B8,10,12,14,15,18,20-23,NM
lifelib r2be7a2c0se749e0 R2,C2,S6-9,12,15,17-19,22-24,B7,8,10,14,16-19,22-24,NM
lifelib r2bea2a80sf578e0 R2,C2,S6-8,12-15,17,19,21-24,B8,10,12,14,18,20,22-24,NM
lifelib r2ba09e40s4f90e0 R2,C2,S6-8,13,16-20,23,B7,10-13,16,22,24,NM
lifelib r2bdfde40sbcf8e0 R2,C2,S6-8,12-16,19-22,24,B7,10-13,15-21,23,24,NM
lifelib r2b838ac0s1f18e0 R2,C2,S6-8,12,13,17-21,B7,8,10,12,16-18,24,NM
lifelib r2bf782c0sfd69e0 R2,C2,S6-9,12,14,15,17,19-24,B7,8,10,16-19,21-24,NM
lifelib r2bc8ca80sce48e0 R2,C2,S6-8,12,15,18-20,23,24,B8,10,12,15,16,20,23,24,NM
lifelib r2baf82c0saa19e0 R2,C2,S6-9,12,13,18,20,22,24,B7,8,10,16-20,22,24,NM
lifelib r2bff6a80sa6d8e0 R2,C2,S6-8,12,13,15,16,18,19,22,24,B8,10,12,14,15,17-24,NM
lifelib r2b37fa80s0e41e0 R2,C2,S6-9,15,18-20,B8,10,12-19,21,22,NM
lifelib r2b9b2a80s8ea0e0 R2,C2,S6-8,14,16,18-20,24,B8,10,12,14,17,18,20,21,24,NM
lifelib r2b818c40se339e0 R2,C2,S6-9,12-14,17,18,22-24,B7,11,12,16,17,24,NM
lifelib r2bd12ac0sc6d8e0 R2,C2,S6-8,12,13,15,16,18,19,23,24,B7,8,10,12,14,17,21,23,24,NM
lifelib r2bdf3a80s48b9e0 R2,C2,S6-9,12-14,16,20,23,B8,10,12-14,17-21,23,24,NM
lifelib r2bffaa80sbdf8e0 R2,C2,S6-8,12-17,19-22,24,B8,10,12,14,16-24,NM
lifelib r2b1c8a80s61e9e0 R2,C2,S6-9,12,14-17,22,23,B8,10,12,16,19-21,NM
lifelib r2bddae40s6d31c0 R2,C2,S7-9,13,14,17,19,20,22,23,B7,10-12,14,16,17,19-21,23,24,NM
lifelib r2b5cda80s3ae1e0 R2,C2,S6-9,14-16,18,20-22,B8,10,12,13,15,16,19-21,23,NM
lifelib r2bffda80sefc0e0 R2,C2,S6-8,15-20,22-24,B8,10,12,13,15-24,NM
lifelib r2bdbea80s5fb1e0 R2,C2,S6-9,13,14,16-21,23,B8,10,12,14-18,20,21,23,24,NM
lifelib r2b932a80s36c1e0 R2,C2,S6-9,15,16,18,19,21,22,B8,10,12,14,17,18,21,24,NM
