soup time 3996 pop 4400 ratio 1.0 space 32768 30 33840 3034 rule lifelib r2b0d8a40s7e01e0 sumpop 19454064 i 44  Pw2ratio 0.134277 htratio 0.759259
soup time 3996 pop 4255 ratio 1.0 space 32768 30 32547 3351 rule lifelib r2be98a40s8841e0 sumpop 20438736 i 10  Pw2ratio 0.129852 htratio 0.838589
soup time 3996 pop 4191 ratio 1.0 space 32768 30 32649 2023 rule lifelib r2bba8440sa631e0 sumpop 21912048 i 37  Pw2ratio 0.127899 htratio 0.506256
soup time 3996 pop 3594 ratio 1.0 space 32768 30 32509 3656 rule lifelib r2b750a40sb7a1e0 sumpop 21335112 i 19  Pw2ratio 0.10968 htratio 0.914915
soup time 3996 pop 3478 ratio 1.0 space 32768 30 32560 1736 rule lifelib r2b1f8240s8d29e0 sumpop 49517880 i 25  Pw2ratio 0.10614 htratio 0.434434
soup time 3996 pop 3262 ratio 1.0 space 32768 30 32312 976 rule lifelib r2b656240s90f1e0 sumpop 57461520 i 45  Pw2ratio 0.0995483 htratio 0.244244
soup time 3996 pop 3256 ratio 1.0 space 32768 30 32377 2995 rule lifelib r2b6baa40s6301e0 sumpop 19773336 i 6  Pw2ratio 0.0993652 htratio 0.749499
soup time 3996 pop 3090 ratio 1.0 space 32768 30 32719 2996 rule lifelib r2b6d0a40s2c61e0 sumpop 22333392 i 41  Pw2ratio 0.0942993 htratio 0.74975
soup time 3996 pop 2088 ratio 1.0 space 32768 30 32648 3987 rule lifelib r2b9faa40sbcc1e0 sumpop 30734124 i 15  Pw2ratio 0.0637207 htratio 0.997748
soup time 3996 pop 1996 ratio 1.0 space 32768 30 32738 2894 rule lifelib r2b952a40s19a1e0 sumpop 58421964 i 38  Pw2ratio 0.0609131 htratio 0.724224
soup time 3996 pop 1687 ratio 1.0 space 32768 30 32244 2952 rule lifelib r2bb1aa40s6b21e0 sumpop 77701128 i 30  Pw2ratio 0.0514832 htratio 0.738739
soup time 3996 pop 1652 ratio 0.8 space 32768 30 31924 2634 rule lifelib r2baf8a40sfa51e0 sumpop 187215948 i 7  Pw2ratio 0.050415 htratio 0.659159
soup time 3996 pop 1102 ratio 1.0 space 32768 30 32639 1805 rule lifelib r2b2d8c40s9eb1e0 sumpop 131805876 i 15  Pw2ratio 0.0336304 htratio 0.451702
soup time 3996 pop 972 ratio 1.0 space 32768 30 31952 1878 rule lifelib r2bd38c40scfb1e0 sumpop 153412788 i 1  Pw2ratio 0.0296631 htratio 0.46997
soup time 3996 pop 669 ratio 1.0 space 32768 30 31417 1504 rule lifelib r2bac8e40s1d91c0 sumpop 11354196 i 22  Pw2ratio 0.0204163 htratio 0.376376
soup time 3996 pop 595 ratio 1.0 space 32768 30 31428 1503 rule lifelib r2b7c4e40s7491c0 sumpop 11303892 i 20  Pw2ratio 0.018158 htratio 0.376126
soup time 3996 pop 587 ratio 1.0 space 32768 30 30338 1480 rule lifelib r2bad8e40sbf91c0 sumpop 13549752 i 5  Pw2ratio 0.0179138 htratio 0.37037
soup time 3996 pop 572 ratio 1.0 space 32768 30 30285 1474 rule lifelib r2b992e40s3d11c0 sumpop 12711480 i 23  Pw2ratio 0.0174561 htratio 0.368869
soup time 3996 pop 498 ratio 1.0 space 32768 30 32115 1484 rule lifelib r2bdcae40sfd21c0 sumpop 12474588 i 28  Pw2ratio 0.0151978 htratio 0.371371
soup time 3996 pop 460 ratio 1.0 space 32768 30 32222 1483 rule lifelib r2b57ae40s4541c0 sumpop 10055868 i 11  Pw2ratio 0.0140381 htratio 0.371121
soup time 3996 pop 347 ratio 1.0 space 32768 30 24457 1471 rule lifelib r2b77ee40s0041c0 sumpop 15276144 i 20  Pw2ratio 0.0105896 htratio 0.368118
soup time 3996 pop 294 ratio 1.0 space 32768 30 28376 1457 rule lifelib r2bf7ee40s3541c0 sumpop 29448852 i 32  Pw2ratio 0.00897217 htratio 0.364615
soup time 3996 pop 199 ratio 1.0 space 32768 30 28364 503 rule lifelib r2bfbee40sf121c0 sumpop 112586928 i 47  Pw2ratio 0.006073 htratio 0.125876
soup time 3996 pop 154 ratio 1.0 space 32768 30 25377 441 rule lifelib r2b7bae40s3d61c0 sumpop 108585540 i 16  Pw2ratio 0.00469971 htratio 0.11036
